shape1_sides,shape1_shade,shape1_texture,shape2_sides,shape2_shade,shape2_texture,shape3_sides,shape3_shade,shape3_texture,value,metric,metric_value
circle,medium,plain,square,medium,plain,square,medium,plain,-9.116834443491712,,
circle,medium,plain,circle,medium,stripes,triangle,medium,dots,-9.116834443491712,,
circle,medium,dots,circle,medium,stripes,triangle,medium,plain,-9.116834443491712,,
circle,medium,dots,square,medium,dots,circle,medium,stripes,-9.116834443491712,,
circle,medium,dots,circle,medium,plain,triangle,medium,stripes,-9.116834443491712,,
circle,high,plain,circle,high,stripes,circle,medium,plain,-9.457995546286,,
circle,low,plain,circle,low,dots,circle,medium,stripes,-9.457995546286,,
circle,low,dots,circle,medium,dots,circle,low,dots,-9.457995546286,,
circle,high,stripes,circle,high,plain,circle,medium,plain,-9.457995546286,,
circle,high,stripes,circle,high,stripes,circle,medium,dots,-9.457995546286,,
circle,high,stripes,circle,high,stripes,circle,medium,stripes,-9.457995546286,,
circle,high,stripes,circle,high,plain,circle,medium,stripes,-9.457995546286,,
circle,low,dots,circle,medium,dots,circle,low,stripes,-9.457995546286,,
circle,low,plain,circle,low,dots,circle,medium,dots,-9.457995546286,,
circle,high,plain,circle,high,stripes,circle,medium,stripes,-9.457995546286,,
circle,low,stripes,circle,low,dots,circle,medium,dots,-9.457995546286,,
circle,low,stripes,circle,low,stripes,circle,medium,dots,-9.457995546286,,
circle,high,stripes,circle,high,dots,circle,medium,stripes,-9.457995546286,,
circle,low,dots,circle,medium,plain,circle,low,dots,-9.457995546286,,
circle,medium,stripes,circle,high,dots,circle,high,dots,-9.457995546286,,
circle,medium,dots,circle,high,plain,circle,high,dots,-9.457995546286,,
circle,medium,dots,circle,high,plain,circle,high,stripes,-9.457995546286,,
circle,high,stripes,circle,high,stripes,circle,medium,plain,-9.457995546286,,
circle,low,dots,circle,medium,stripes,circle,low,dots,-9.457995546286,,
circle,low,dots,circle,medium,plain,circle,low,stripes,-9.457995546286,,
circle,high,stripes,circle,high,dots,circle,medium,plain,-9.457995546286,,
circle,low,stripes,circle,low,stripes,circle,medium,stripes,-9.457995546286,,
circle,medium,stripes,circle,low,plain,circle,low,dots,-9.457995546286,,
circle,low,dots,circle,medium,dots,circle,low,plain,-9.457995546286,,
circle,high,stripes,circle,medium,dots,circle,high,dots,-9.457995546286,,
circle,low,stripes,circle,medium,stripes,circle,low,plain,-9.457995546286,,
circle,low,stripes,circle,low,stripes,circle,medium,plain,-9.457995546286,,
circle,high,stripes,circle,medium,dots,circle,high,stripes,-9.457995546286,,
circle,medium,dots,circle,high,plain,circle,high,plain,-9.457995546286,,
circle,high,stripes,circle,medium,dots,circle,high,plain,-9.457995546286,,
circle,high,stripes,circle,high,dots,circle,medium,dots,-9.457995546286,,
circle,medium,plain,circle,high,dots,circle,high,stripes,-9.457995546286,,
circle,high,plain,circle,high,plain,circle,medium,plain,-9.457995546286,,
circle,low,plain,circle,low,plain,circle,medium,stripes,-9.457995546286,,
circle,high,dots,circle,medium,stripes,circle,high,dots,-9.457995546286,,
circle,high,dots,circle,medium,dots,circle,high,stripes,-9.457995546286,,
circle,medium,dots,circle,low,plain,circle,low,stripes,-9.457995546286,,
circle,medium,plain,circle,low,stripes,circle,low,dots,-9.457995546286,,
circle,medium,dots,circle,low,plain,circle,low,dots,-9.457995546286,,
circle,high,dots,circle,medium,dots,circle,high,dots,-9.457995546286,,
circle,low,plain,circle,low,plain,circle,medium,dots,-9.457995546286,,
circle,medium,plain,circle,high,dots,circle,high,dots,-9.457995546286,,
circle,medium,plain,circle,low,plain,circle,low,stripes,-9.457995546286,,
circle,low,plain,circle,medium,stripes,circle,low,dots,-9.457995546286,,
circle,medium,dots,circle,low,plain,circle,low,plain,-9.457995546286,,
circle,medium,plain,circle,low,stripes,circle,low,stripes,-9.457995546286,,
circle,medium,plain,circle,low,stripes,circle,low,plain,-9.457995546286,,
circle,medium,stripes,circle,low,stripes,circle,low,plain,-9.457995546286,,
circle,medium,plain,circle,low,plain,circle,low,dots,-9.457995546286,,
circle,medium,stripes,circle,high,plain,circle,high,stripes,-9.457995546286,,
circle,high,plain,circle,medium,dots,circle,high,dots,-9.457995546286,,
circle,low,dots,circle,low,stripes,circle,medium,dots,-9.457995546286,,
circle,high,stripes,circle,medium,plain,circle,high,plain,-9.457995546286,,
circle,high,plain,circle,medium,plain,circle,high,dots,-9.457995546286,,
circle,high,dots,circle,high,plain,circle,medium,dots,-9.457995546286,,
circle,high,plain,circle,medium,stripes,circle,high,plain,-9.457995546286,,
circle,high,stripes,circle,medium,stripes,circle,high,dots,-9.457995546286,,
circle,medium,dots,circle,high,dots,circle,high,plain,-9.457995546286,,
circle,high,stripes,circle,medium,stripes,circle,high,stripes,-9.457995546286,,
circle,high,plain,circle,medium,stripes,circle,high,stripes,-9.457995546286,,
circle,high,dots,circle,medium,dots,circle,high,plain,-9.457995546286,,
circle,high,dots,circle,high,plain,circle,medium,stripes,-9.457995546286,,
circle,high,plain,circle,medium,plain,circle,high,stripes,-9.457995546286,,
circle,high,stripes,circle,medium,plain,circle,high,stripes,-9.457995546286,,
circle,low,plain,circle,low,plain,circle,medium,plain,-9.457995546286,,
circle,high,plain,circle,medium,dots,circle,high,stripes,-9.457995546286,,
circle,medium,stripes,circle,high,plain,circle,high,plain,-9.457995546286,,
circle,medium,stripes,circle,high,plain,circle,high,dots,-9.457995546286,,
circle,medium,stripes,circle,low,stripes,circle,low,stripes,-9.457995546286,,
circle,medium,stripes,circle,low,stripes,circle,low,dots,-9.457995546286,,
circle,high,plain,circle,medium,plain,circle,high,plain,-9.457995546286,,
circle,high,stripes,circle,medium,plain,circle,high,dots,-9.457995546286,,
circle,high,plain,circle,medium,dots,circle,high,plain,-9.457995546286,,
circle,low,stripes,circle,low,plain,circle,medium,dots,-9.457995546286,,
circle,medium,plain,circle,high,plain,circle,high,dots,-9.457995546286,,
circle,low,plain,circle,low,stripes,circle,medium,dots,-9.457995546286,,
circle,medium,dots,circle,low,stripes,circle,low,stripes,-9.457995546286,,
circle,high,dots,circle,high,dots,circle,medium,plain,-9.457995546286,,
circle,medium,dots,circle,high,dots,circle,high,stripes,-9.457995546286,,
circle,medium,dots,circle,high,stripes,circle,high,plain,-9.457995546286,,
circle,low,stripes,circle,medium,dots,circle,low,dots,-9.457995546286,,
circle,medium,dots,circle,low,dots,circle,low,plain,-9.457995546286,,
circle,medium,dots,circle,high,stripes,circle,high,stripes,-9.457995546286,,
circle,medium,dots,circle,high,dots,circle,high,dots,-9.457995546286,,
circle,medium,dots,circle,low,stripes,circle,low,plain,-9.457995546286,,
circle,high,stripes,circle,medium,stripes,circle,high,plain,-9.457995546286,,
circle,high,dots,circle,high,plain,circle,medium,plain,-9.457995546286,,
circle,low,dots,circle,low,dots,circle,medium,plain,-9.457995546286,,
circle,low,dots,circle,low,plain,circle,medium,plain,-9.457995546286,,
circle,medium,plain,circle,high,plain,circle,high,stripes,-9.457995546286,,
circle,medium,plain,circle,high,stripes,circle,high,stripes,-9.457995546286,,
circle,low,dots,circle,low,plain,circle,medium,dots,-9.457995546286,,
circle,low,plain,circle,low,stripes,circle,medium,stripes,-9.457995546286,,
circle,low,dots,circle,low,stripes,circle,medium,plain,-9.457995546286,,
circle,low,dots,circle,low,dots,circle,medium,dots,-9.457995546286,,
circle,high,plain,circle,medium,stripes,circle,high,dots,-9.457995546286,,
circle,high,dots,circle,high,dots,circle,medium,stripes,-9.457995546286,,
circle,low,stripes,circle,medium,dots,circle,low,plain,-9.457995546286,,
circle,medium,dots,circle,high,stripes,circle,high,dots,-9.457995546286,,
circle,low,stripes,circle,medium,dots,circle,low,stripes,-9.457995546286,,
circle,high,dots,circle,high,dots,circle,medium,dots,-9.457995546286,,
circle,low,dots,circle,low,dots,circle,medium,stripes,-9.457995546286,,
circle,low,dots,circle,low,stripes,circle,medium,stripes,-9.457995546286,,
circle,low,plain,circle,low,stripes,circle,medium,plain,-9.457995546286,,
circle,low,dots,circle,low,plain,circle,medium,stripes,-9.457995546286,,
circle,medium,plain,circle,high,stripes,circle,high,plain,-9.457995546286,,
circle,medium,plain,circle,high,plain,circle,high,plain,-9.457995546286,,
circle,medium,dots,circle,low,dots,circle,low,dots,-9.457995546286,,
circle,low,stripes,circle,low,plain,circle,medium,plain,-9.457995546286,,
circle,high,dots,circle,medium,stripes,circle,high,stripes,-9.457995546286,,
circle,medium,stripes,circle,low,dots,circle,low,dots,-9.457995546286,,
circle,low,plain,circle,medium,stripes,circle,low,plain,-9.457995546286,,
circle,medium,stripes,circle,high,stripes,circle,high,dots,-9.457995546286,,
circle,low,plain,circle,medium,dots,circle,low,plain,-9.457995546286,,
circle,medium,dots,circle,low,stripes,circle,low,dots,-9.457995546286,,
circle,medium,stripes,circle,high,stripes,circle,high,stripes,-9.457995546286,,
circle,low,plain,circle,medium,stripes,circle,low,stripes,-9.457995546286,,
circle,high,dots,circle,medium,stripes,circle,high,plain,-9.457995546286,,
circle,low,stripes,circle,low,plain,circle,medium,stripes,-9.457995546286,,
circle,medium,dots,circle,low,dots,circle,low,stripes,-9.457995546286,,
circle,medium,plain,circle,low,plain,circle,low,plain,-9.457995546286,,
circle,low,dots,circle,medium,plain,circle,low,plain,-9.457995546286,,
circle,medium,stripes,circle,low,dots,circle,low,stripes,-9.457995546286,,
circle,medium,stripes,circle,high,dots,circle,high,plain,-9.457995546286,,
circle,low,plain,circle,medium,dots,circle,low,dots,-9.457995546286,,
circle,medium,stripes,circle,high,stripes,circle,high,plain,-9.457995546286,,
circle,low,plain,circle,medium,dots,circle,low,stripes,-9.457995546286,,
circle,medium,stripes,circle,high,dots,circle,high,stripes,-9.457995546286,,
circle,medium,stripes,circle,low,dots,circle,low,plain,-9.457995546286,,
circle,medium,plain,circle,high,stripes,circle,high,dots,-9.457995546286,,
circle,medium,plain,circle,high,dots,circle,high,plain,-9.457995546286,,
circle,medium,stripes,circle,low,plain,circle,low,stripes,-9.457995546286,,
circle,high,dots,circle,high,stripes,circle,medium,dots,-9.457995546286,,
circle,low,stripes,circle,medium,stripes,circle,low,stripes,-9.457995546286,,
circle,low,stripes,circle,medium,plain,circle,low,plain,-9.457995546286,,
circle,low,stripes,circle,medium,plain,circle,low,stripes,-9.457995546286,,
circle,low,stripes,circle,medium,stripes,circle,low,dots,-9.457995546286,,
circle,medium,plain,circle,low,dots,circle,low,plain,-9.457995546286,,
circle,medium,stripes,circle,low,plain,circle,low,plain,-9.457995546286,,
circle,high,plain,circle,high,dots,circle,medium,plain,-9.457995546286,,
circle,high,dots,circle,medium,plain,circle,high,dots,-9.457995546286,,
circle,medium,plain,circle,low,dots,circle,low,dots,-9.457995546286,,
circle,high,dots,circle,high,stripes,circle,medium,stripes,-9.457995546286,,
circle,low,stripes,circle,medium,plain,circle,low,dots,-9.457995546286,,
circle,high,dots,circle,high,stripes,circle,medium,plain,-9.457995546286,,
circle,medium,plain,circle,low,dots,circle,low,stripes,-9.457995546286,,
circle,high,dots,circle,medium,plain,circle,high,stripes,-9.457995546286,,
circle,low,stripes,circle,low,dots,circle,medium,plain,-9.457995546286,,
circle,high,plain,circle,high,plain,circle,medium,dots,-9.457995546286,,
circle,low,plain,circle,low,dots,circle,medium,plain,-9.457995546286,,
circle,high,dots,circle,medium,plain,circle,high,plain,-9.457995546286,,
circle,low,plain,circle,medium,plain,circle,low,plain,-9.457995546286,,
circle,high,plain,circle,high,stripes,circle,medium,dots,-9.457995546286,,
circle,high,plain,circle,high,plain,circle,medium,stripes,-9.457995546286,,
circle,low,stripes,circle,low,dots,circle,medium,stripes,-9.457995546286,,
circle,low,plain,circle,medium,plain,circle,low,dots,-9.457995546286,,
circle,high,plain,circle,high,dots,circle,medium,dots,-9.457995546286,,
circle,low,dots,circle,medium,stripes,circle,low,plain,-9.457995546286,,
circle,high,stripes,circle,high,plain,circle,medium,dots,-9.457995546286,,
circle,low,dots,circle,medium,stripes,circle,low,stripes,-9.457995546286,,
circle,high,plain,circle,high,dots,circle,medium,stripes,-9.457995546286,,
circle,low,plain,circle,medium,plain,circle,low,stripes,-9.457995546286,,
circle,high,plain,circle,high,dots,circle,high,dots,-9.58905961054301,,
circle,high,plain,circle,high,stripes,circle,high,dots,-9.58905961054301,,
circle,high,plain,circle,high,stripes,circle,high,stripes,-9.58905961054301,,
circle,low,stripes,circle,low,stripes,circle,low,dots,-9.58905961054301,,
circle,high,stripes,circle,high,dots,circle,high,stripes,-9.58905961054301,,
circle,high,dots,circle,high,plain,circle,high,stripes,-9.58905961054301,,
circle,high,dots,circle,high,stripes,circle,high,dots,-9.58905961054301,,
circle,high,dots,circle,high,stripes,circle,high,stripes,-9.58905961054301,,
circle,high,dots,circle,high,plain,circle,high,plain,-9.58905961054301,,
circle,high,stripes,circle,high,dots,circle,high,dots,-9.58905961054301,,
circle,high,stripes,circle,high,dots,circle,high,plain,-9.58905961054301,,
circle,high,dots,circle,high,plain,circle,high,dots,-9.58905961054301,,
circle,low,stripes,circle,low,plain,circle,low,plain,-9.58905961054301,,
circle,low,plain,circle,low,plain,circle,low,dots,-9.58905961054301,,
circle,low,plain,circle,low,stripes,circle,low,dots,-9.58905961054301,,
circle,low,dots,circle,low,stripes,circle,low,plain,-9.58905961054301,,
circle,low,plain,circle,low,stripes,circle,low,stripes,-9.58905961054301,,
circle,low,plain,circle,low,plain,circle,low,stripes,-9.58905961054301,,
circle,low,dots,circle,low,stripes,circle,low,dots,-9.58905961054301,,
circle,low,dots,circle,low,stripes,circle,low,stripes,-9.58905961054301,,
circle,low,plain,circle,low,plain,circle,low,plain,-9.58905961054301,,
circle,low,dots,circle,low,plain,circle,low,dots,-9.58905961054301,,
circle,low,dots,circle,low,dots,circle,low,dots,-9.58905961054301,,
circle,low,plain,circle,low,stripes,circle,low,plain,-9.58905961054301,,
circle,low,dots,circle,low,dots,circle,low,plain,-9.58905961054301,,
circle,high,dots,circle,high,dots,circle,high,dots,-9.58905961054301,,
circle,low,dots,circle,low,dots,circle,low,stripes,-9.58905961054301,,
circle,low,stripes,circle,low,plain,circle,low,dots,-9.58905961054301,,
circle,low,dots,circle,low,plain,circle,low,stripes,-9.58905961054301,,
circle,high,dots,circle,high,dots,circle,high,plain,-9.58905961054301,,
circle,high,dots,circle,high,dots,circle,high,stripes,-9.58905961054301,,
circle,low,dots,circle,low,plain,circle,low,plain,-9.58905961054301,,
circle,low,stripes,circle,low,plain,circle,low,stripes,-9.58905961054301,,
circle,low,stripes,circle,low,stripes,circle,low,stripes,-9.58905961054301,,
circle,high,dots,circle,high,stripes,circle,high,plain,-9.58905961054301,,
circle,high,stripes,circle,high,stripes,circle,high,dots,-9.58905961054301,,
circle,low,stripes,circle,low,stripes,circle,low,plain,-9.58905961054301,,
circle,low,stripes,circle,low,dots,circle,low,plain,-9.58905961054301,,
circle,high,plain,circle,high,plain,circle,high,dots,-9.58905961054301,,
circle,high,plain,circle,high,stripes,circle,high,plain,-9.58905961054301,,
circle,high,plain,circle,high,dots,circle,high,plain,-9.58905961054301,,
circle,high,stripes,circle,high,plain,circle,high,dots,-9.58905961054301,,
circle,high,stripes,circle,high,stripes,circle,high,plain,-9.58905961054301,,
circle,high,stripes,circle,high,stripes,circle,high,stripes,-9.58905961054301,,
circle,high,stripes,circle,high,plain,circle,high,stripes,-9.58905961054301,,
circle,low,plain,circle,low,dots,circle,low,dots,-9.58905961054301,,
circle,high,plain,circle,high,dots,circle,high,stripes,-9.58905961054301,,
circle,low,stripes,circle,low,dots,circle,low,dots,-9.58905961054301,,
circle,high,plain,circle,high,plain,circle,high,plain,-9.58905961054301,,
circle,low,plain,circle,low,dots,circle,low,plain,-9.58905961054301,,
circle,high,stripes,circle,high,plain,circle,high,plain,-9.58905961054301,,
