shape1_sides,shape1_shade,shape1_texture,shape2_sides,shape2_shade,shape2_texture,shape3_sides,shape3_shade,shape3_texture,log_probability
square,low,stripes,triangle,low,stripes,triangle,low,dots,-9.732619344839998
triangle,medium,dots,triangle,medium,plain,square,medium,plain,-9.732619344839998
square,medium,dots,circle,medium,stripes,circle,medium,dots,-9.732619344839998
circle,low,dots,circle,high,dots,triangle,low,dots,-9.732619344839998
square,medium,stripes,square,medium,dots,square,high,stripes,-9.732619344839998
square,medium,dots,circle,medium,dots,circle,medium,stripes,-9.732619344839998
square,low,dots,square,medium,dots,triangle,low,dots,-9.732619344839998
triangle,medium,plain,triangle,low,plain,triangle,low,stripes,-9.732619344839998
square,high,stripes,square,medium,plain,square,high,plain,-9.732619344839998
circle,high,stripes,triangle,high,stripes,circle,high,dots,-9.732619344839998
circle,low,plain,circle,low,dots,triangle,low,plain,-9.732619344839998
triangle,medium,plain,triangle,high,plain,square,medium,plain,-9.732619344839998
square,low,stripes,square,low,plain,square,medium,plain,-9.732619344839998
square,high,plain,square,high,stripes,square,medium,plain,-9.732619344839998
circle,medium,dots,triangle,medium,plain,circle,medium,plain,-9.732619344839998
square,high,stripes,square,medium,dots,square,medium,stripes,-9.732619344839998
triangle,low,plain,triangle,low,stripes,triangle,medium,plain,-9.732619344839998
square,low,plain,square,medium,plain,square,low,stripes,-9.732619344839998
circle,low,plain,circle,low,dots,triangle,low,dots,-9.732619344839998
triangle,medium,plain,triangle,high,plain,triangle,high,stripes,-9.732619344839998
triangle,low,dots,circle,high,dots,circle,low,dots,-9.732619344839998
square,high,stripes,square,high,plain,triangle,high,plain,-9.732619344839998
triangle,medium,plain,square,medium,plain,triangle,medium,dots,-9.732619344839998
square,high,stripes,square,medium,stripes,triangle,medium,stripes,-9.732619344839998
triangle,low,dots,circle,low,dots,circle,high,dots,-9.732619344839998
triangle,low,dots,circle,low,dots,circle,low,plain,-9.732619344839998
circle,high,dots,circle,low,dots,triangle,low,dots,-9.732619344839998
square,high,stripes,square,high,plain,square,medium,plain,-9.732619344839998
triangle,low,dots,square,low,stripes,triangle,low,stripes,-9.732619344839998
square,medium,plain,triangle,high,plain,triangle,medium,plain,-9.732619344839998
square,high,stripes,square,medium,stripes,square,medium,dots,-9.732619344839998
triangle,medium,plain,triangle,medium,dots,square,medium,plain,-9.732619344839998
square,high,plain,square,high,stripes,triangle,high,plain,-9.732619344839998
triangle,low,plain,triangle,low,stripes,circle,low,plain,-9.732619344839998
circle,low,plain,triangle,low,plain,triangle,low,stripes,-9.732619344839998
triangle,low,dots,square,low,dots,square,medium,dots,-9.732619344839998
circle,high,dots,triangle,low,dots,circle,low,dots,-9.732619344839998
triangle,medium,plain,square,medium,plain,triangle,high,plain,-9.732619344839998
square,medium,plain,circle,medium,plain,circle,medium,dots,-9.732619344839998
triangle,medium,plain,circle,medium,dots,circle,medium,plain,-9.732619344839998
square,medium,dots,square,low,dots,triangle,low,dots,-9.732619344839998
triangle,medium,stripes,circle,high,stripes,circle,medium,stripes,-9.73261934484
triangle,low,stripes,square,low,stripes,triangle,high,stripes,-9.73261934484
circle,medium,dots,circle,high,plain,circle,medium,plain,-9.73261934484
circle,medium,stripes,circle,medium,dots,circle,high,stripes,-9.73261934484
circle,medium,plain,triangle,medium,plain,circle,high,plain,-9.73261934484
square,medium,dots,square,high,dots,triangle,medium,dots,-9.73261934484
square,medium,dots,triangle,medium,dots,triangle,high,dots,-9.73261934484
square,low,stripes,triangle,high,stripes,triangle,low,stripes,-9.73261934484
square,medium,plain,triangle,high,plain,square,high,plain,-9.73261934484
triangle,low,dots,triangle,high,dots,triangle,high,stripes,-9.73261934484
triangle,high,stripes,triangle,high,dots,triangle,medium,dots,-9.73261934484
triangle,medium,dots,square,medium,dots,triangle,high,dots,-9.73261934484
square,medium,dots,triangle,medium,dots,square,high,dots,-9.73261934484
triangle,medium,dots,square,high,dots,square,medium,dots,-9.73261934484
circle,medium,dots,circle,high,stripes,circle,medium,stripes,-9.73261934484
triangle,medium,plain,circle,high,plain,circle,medium,plain,-9.73261934484
circle,high,stripes,square,high,stripes,circle,high,dots,-9.73261934484
triangle,medium,dots,triangle,high,dots,triangle,high,stripes,-9.73261934484
circle,high,stripes,triangle,medium,stripes,circle,medium,stripes,-9.73261934484
square,low,dots,square,low,stripes,square,high,stripes,-9.73261934484
triangle,high,stripes,triangle,high,dots,triangle,low,dots,-9.73261934484
triangle,medium,plain,circle,medium,plain,circle,high,plain,-9.73261934484
triangle,high,stripes,triangle,low,stripes,square,low,stripes,-9.73261934484
triangle,high,stripes,triangle,low,dots,triangle,high,dots,-9.73261934484
square,medium,plain,square,high,plain,triangle,high,plain,-9.73261934484
triangle,high,stripes,square,medium,stripes,triangle,medium,stripes,-9.73261934484
square,high,plain,triangle,high,plain,square,medium,plain,-9.73261934484
circle,high,stripes,circle,medium,stripes,circle,medium,dots,-9.73261934484
triangle,low,dots,triangle,high,dots,square,low,dots,-9.73261934484
triangle,low,dots,square,low,dots,square,high,dots,-9.73261934484
square,high,stripes,square,low,stripes,square,low,dots,-9.73261934484
triangle,low,dots,square,high,dots,square,low,dots,-9.73261934484
square,high,stripes,square,low,dots,square,low,stripes,-9.73261934484
square,high,plain,square,low,plain,circle,low,plain,-9.73261934484
square,low,dots,triangle,low,dots,square,high,dots,-9.73261934484
triangle,low,dots,square,low,dots,triangle,high,dots,-9.73261934484
circle,high,dots,circle,high,stripes,square,high,stripes,-9.73261934484
square,low,dots,triangle,low,dots,triangle,high,dots,-9.73261934484
circle,high,stripes,circle,high,dots,square,high,stripes,-9.73261934484
triangle,low,dots,triangle,low,plain,triangle,medium,plain,-9.73261934484
square,low,stripes,square,low,dots,square,high,stripes,-9.73261934484
triangle,high,dots,triangle,high,stripes,triangle,medium,dots,-9.73261934484
triangle,high,dots,triangle,high,stripes,triangle,low,dots,-9.73261934484
triangle,low,stripes,triangle,high,stripes,square,low,stripes,-9.73261934484
square,low,dots,triangle,high,dots,triangle,low,dots,-9.73261934484
circle,high,stripes,circle,medium,dots,circle,medium,stripes,-9.73261934484
circle,high,stripes,circle,medium,stripes,triangle,medium,stripes,-9.73261934484
circle,medium,stripes,triangle,medium,stripes,circle,high,stripes,-9.73261934484
square,low,dots,square,high,dots,triangle,low,dots,-9.73261934484
square,low,stripes,square,high,stripes,square,low,dots,-9.73261934484
triangle,medium,dots,triangle,high,dots,square,medium,dots,-9.73261934484
circle,medium,stripes,circle,high,stripes,circle,medium,dots,-9.73261934484
square,high,plain,square,medium,plain,triangle,high,plain,-9.73261934484
triangle,low,dots,triangle,high,stripes,triangle,high,dots,-9.73261934484
circle,low,plain,square,low,plain,square,high,plain,-9.73261934484
square,low,stripes,triangle,low,stripes,triangle,high,stripes,-9.73261934484
square,medium,dots,triangle,high,dots,triangle,medium,dots,-9.73261934484
circle,medium,dots,circle,medium,stripes,circle,high,stripes,-9.73261934484
triangle,medium,dots,square,medium,dots,square,high,dots,-9.73261934484
