state,negloglik
"State(shape1=Shape(sides='triangle', shade='medium', texture='plain'), shape2=Shape(sides='square', shade='medium', texture='plain'), shape3=Shape(sides='circle', shade='high', texture='plain'))",9.108652898350753
"State(shape1=Shape(sides='square', shade='medium', texture='striped'), shape2=Shape(sides='triangle', shade='medium', texture='striped'), shape3=Shape(sides='circle', shade='high', texture='striped'))",9.108657055215312
"State(shape1=Shape(sides='circle', shade='medium', texture='striped'), shape2=Shape(sides='square', shade='medium', texture='striped'), shape3=Shape(sides='triangle', shade='high', texture='striped'))",9.108672903308394
"State(shape1=Shape(sides='square', shade='medium', texture='striped'), shape2=Shape(sides='triangle', shade='medium', texture='striped'), shape3=Shape(sides='circle', shade='low', texture='striped'))",9.108687712609472
"State(shape1=Shape(sides='triangle', shade='low', texture='striped'), shape2=Shape(sides='square', shade='high', texture='striped'), shape3=Shape(sides='triangle', shade='medium', texture='striped'))",9.108703604007239
"State(shape1=Shape(sides='square', shade='high', texture='striped'), shape2=Shape(sides='circle', shade='low', texture='striped'), shape3=Shape(sides='triangle', shade='high', texture='striped'))",9.108704085298564
"State(shape1=Shape(sides='square', shade='medium', texture='striped'), shape2=Shape(sides='circle', shade='medium', texture='striped'), shape3=Shape(sides='triangle', shade='high', texture='striped'))",9.10870873467704
"State(shape1=Shape(sides='circle', shade='high', texture='striped'), shape2=Shape(sides='square', shade='high', texture='striped'), shape3=Shape(sides='triangle', shade='medium', texture='striped'))",9.10877249564116
"State(shape1=Shape(sides='triangle', shade='high', texture='striped'), shape2=Shape(sides='square', shade='low', texture='striped'), shape3=Shape(sides='triangle', shade='medium', texture='striped'))",9.1087903219369
"State(shape1=Shape(sides='triangle', shade='low', texture='striped'), shape2=Shape(sides='square', shade='medium', texture='striped'), shape3=Shape(sides='triangle', shade='high', texture='striped'))",9.10879203878111
"State(shape1=Shape(sides='circle', shade='medium', texture='striped'), shape2=Shape(sides='triangle', shade='medium', texture='striped'), shape3=Shape(sides='square', shade='high', texture='striped'))",9.108902632862803
"State(shape1=Shape(sides='circle', shade='high', texture='striped'), shape2=Shape(sides='triangle', shade='high', texture='striped'), shape3=Shape(sides='square', shade='medium', texture='striped'))",9.10892216855778
"State(shape1=Shape(sides='triangle', shade='high', texture='striped'), shape2=Shape(sides='square', shade='high', texture='striped'), shape3=Shape(sides='circle', shade='low', texture='striped'))",9.108931257733936
"State(shape1=Shape(sides='square', shade='medium', texture='striped'), shape2=Shape(sides='circle', shade='medium', texture='striped'), shape3=Shape(sides='triangle', shade='low', texture='striped'))",9.10893449683516
"State(shape1=Shape(sides='square', shade='high', texture='striped'), shape2=Shape(sides='triangle', shade='medium', texture='striped'), shape3=Shape(sides='circle', shade='high', texture='striped'))",9.109004888224364
"State(shape1=Shape(sides='square', shade='high', texture='striped'), shape2=Shape(sides='circle', shade='high', texture='striped'), shape3=Shape(sides='triangle', shade='low', texture='striped'))",9.109022440011893
"State(shape1=Shape(sides='circle', shade='medium', texture='striped'), shape2=Shape(sides='triangle', shade='medium', texture='striped'), shape3=Shape(sides='square', shade='low', texture='striped'))",9.109057453221128
"State(shape1=Shape(sides='circle', shade='medium', texture='striped'), shape2=Shape(sides='square', shade='medium', texture='striped'), shape3=Shape(sides='triangle', shade='low', texture='striped'))",9.109078034906885
"State(shape1=Shape(sides='circle', shade='high', texture='striped'), shape2=Shape(sides='square', shade='low', texture='striped'), shape3=Shape(sides='triangle', shade='high', texture='striped'))",9.109128202938358
"State(shape1=Shape(sides='triangle', shade='high', texture='striped'), shape2=Shape(sides='square', shade='medium', texture='striped'), shape3=Shape(sides='triangle', shade='low', texture='striped'))",9.109146635362665
"State(shape1=Shape(sides='triangle', shade='medium', texture='striped'), shape2=Shape(sides='square', shade='low', texture='striped'), shape3=Shape(sides='triangle', shade='high', texture='striped'))",9.109234979555488
"State(shape1=Shape(sides='triangle', shade='low', texture='striped'), shape2=Shape(sides='triangle', shade='medium', texture='striped'), shape3=Shape(sides='square', shade='high', texture='striped'))",9.109282569303224
"State(shape1=Shape(sides='triangle', shade='low', texture='striped'), shape2=Shape(sides='triangle', shade='high', texture='striped'), shape3=Shape(sides='square', shade='medium', texture='striped'))",9.109310207490518
"State(shape1=Shape(sides='circle', shade='high', texture='striped'), shape2=Shape(sides='triangle', shade='low', texture='striped'), shape3=Shape(sides='square', shade='high', texture='striped'))",9.109329465559759
"State(shape1=Shape(sides='circle', shade='high', texture='striped'), shape2=Shape(sides='square', shade='high', texture='striped'), shape3=Shape(sides='triangle', shade='low', texture='striped'))",9.109334329095667
"State(shape1=Shape(sides='triangle', shade='medium', texture='striped'), shape2=Shape(sides='square', shade='medium', texture='striped'), shape3=Shape(sides='circle', shade='high', texture='striped'))",9.109338957057277
"State(shape1=Shape(sides='triangle', shade='medium', texture='striped'), shape2=Shape(sides='square', shade='medium', texture='striped'), shape3=Shape(sides='circle', shade='low', texture='striped'))",9.109368689175467
"State(shape1=Shape(sides='triangle', shade='high', texture='striped'), shape2=Shape(sides='square', shade='low', texture='striped'), shape3=Shape(sides='circle', shade='high', texture='striped'))",9.10939024661033
"State(shape1=Shape(sides='triangle', shade='medium', texture='striped'), shape2=Shape(sides='square', shade='high', texture='striped'), shape3=Shape(sides='triangle', shade='low', texture='striped'))",9.109392805071154
"State(shape1=Shape(sides='square', shade='high', texture='striped'), shape2=Shape(sides='circle', shade='medium', texture='striped'), shape3=Shape(sides='triangle', shade='high', texture='striped'))",9.10939808262446
"State(shape1=Shape(sides='triangle', shade='high', texture='striped'), shape2=Shape(sides='triangle', shade='medium', texture='striped'), shape3=Shape(sides='square', shade='low', texture='striped'))",9.109472696250297
"State(shape1=Shape(sides='triangle', shade='high', texture='striped'), shape2=Shape(sides='triangle', shade='low', texture='striped'), shape3=Shape(sides='square', shade='medium', texture='striped'))",9.10950856515878
"State(shape1=Shape(sides='circle', shade='high', texture='striped'), shape2=Shape(sides='triangle', shade='low', texture='striped'), shape3=Shape(sides='triangle', shade='medium', texture='striped'))",9.109558117690819
"State(shape1=Shape(sides='circle', shade='low', texture='striped'), shape2=Shape(sides='triangle', shade='high', texture='striped'), shape3=Shape(sides='triangle', shade='medium', texture='striped'))",9.109582017996697
"State(shape1=Shape(sides='circle', shade='high', texture='striped'), shape2=Shape(sides='triangle', shade='high', texture='striped'), shape3=Shape(sides='square', shade='low', texture='striped'))",9.109593010271334
"State(shape1=Shape(sides='triangle', shade='high', texture='striped'), shape2=Shape(sides='circle', shade='high', texture='striped'), shape3=Shape(sides='square', shade='medium', texture='striped'))",9.109650407411701
"State(shape1=Shape(sides='triangle', shade='medium', texture='striped'), shape2=Shape(sides='circle', shade='medium', texture='striped'), shape3=Shape(sides='square', shade='low', texture='striped'))",9.109705964460753
"State(shape1=Shape(sides='triangle', shade='medium', texture='striped'), shape2=Shape(sides='circle', shade='medium', texture='striped'), shape3=Shape(sides='square', shade='high', texture='striped'))",9.109731484808732
"State(shape1=Shape(sides='circle', shade='high', texture='striped'), shape2=Shape(sides='square', shade='medium', texture='striped'), shape3=Shape(sides='triangle', shade='high', texture='striped'))",9.109877591666548
"State(shape1=Shape(sides='circle', shade='high', texture='striped'), shape2=Shape(sides='triangle', shade='medium', texture='striped'), shape3=Shape(sides='triangle', shade='low', texture='striped'))",9.109940611242225
"State(shape1=Shape(sides='triangle', shade='medium', texture='striped'), shape2=Shape(sides='triangle', shade='high', texture='striped'), shape3=Shape(sides='square', shade='low', texture='striped'))",9.110054487082587
"State(shape1=Shape(sides='circle', shade='high', texture='striped'), shape2=Shape(sides='triangle', shade='medium', texture='striped'), shape3=Shape(sides='square', shade='high', texture='striped'))",9.110080762427726
"State(shape1=Shape(sides='circle', shade='medium', texture='striped'), shape2=Shape(sides='triangle', shade='high', texture='striped'), shape3=Shape(sides='triangle', shade='low', texture='striped'))",9.11008830805279
"State(shape1=Shape(sides='circle', shade='low', texture='striped'), shape2=Shape(sides='triangle', shade='medium', texture='striped'), shape3=Shape(sides='triangle', shade='high', texture='striped'))",9.110099299251269
"State(shape1=Shape(sides='triangle', shade='medium', texture='striped'), shape2=Shape(sides='triangle', shade='low', texture='striped'), shape3=Shape(sides='square', shade='high', texture='striped'))",9.110172758354036
"State(shape1=Shape(sides='triangle', shade='high', texture='striped'), shape2=Shape(sides='circle', shade='high', texture='striped'), shape3=Shape(sides='square', shade='low', texture='striped'))",9.110321312146308
"State(shape1=Shape(sides='circle', shade='medium', texture='striped'), shape2=Shape(sides='triangle', shade='low', texture='striped'), shape3=Shape(sides='triangle', shade='high', texture='striped'))",9.110332978139516
"State(shape1=Shape(sides='triangle', shade='high', texture='striped'), shape2=Shape(sides='circle', shade='low', texture='striped'), shape3=Shape(sides='square', shade='high', texture='striped'))",9.11033591977595
"State(shape1=Shape(sides='triangle', shade='high', texture='striped'), shape2=Shape(sides='square', shade='medium', texture='striped'), shape3=Shape(sides='circle', shade='high', texture='striped'))",9.110435201804364
"State(shape1=Shape(sides='square', shade='high', texture='striped'), shape2=Shape(sides='triangle', shade='low', texture='striped'), shape3=Shape(sides='triangle', shade='medium', texture='striped'))",9.111069971468185
"State(shape1=Shape(sides='triangle', shade='high', texture='striped'), shape2=Shape(sides='circle', shade='medium', texture='striped'), shape3=Shape(sides='square', shade='high', texture='striped'))",9.11114300767789
"State(shape1=Shape(sides='square', shade='high', texture='striped'), shape2=Shape(sides='triangle', shade='medium', texture='striped'), shape3=Shape(sides='triangle', shade='low', texture='striped'))",9.111202879353531
"State(shape1=Shape(sides='square', shade='low', texture='striped'), shape2=Shape(sides='triangle', shade='high', texture='striped'), shape3=Shape(sides='triangle', shade='medium', texture='striped'))",9.111206491413446
"State(shape1=Shape(sides='square', shade='low', texture='striped'), shape2=Shape(sides='triangle', shade='medium', texture='striped'), shape3=Shape(sides='triangle', shade='high', texture='striped'))",9.11134697796539
"State(shape1=Shape(sides='square', shade='medium', texture='striped'), shape2=Shape(sides='triangle', shade='high', texture='striped'), shape3=Shape(sides='triangle', shade='low', texture='striped'))",9.11178447195461
"State(shape1=Shape(sides='square', shade='medium', texture='striped'), shape2=Shape(sides='triangle', shade='low', texture='striped'), shape3=Shape(sides='triangle', shade='high', texture='striped'))",9.111902267557507
"State(shape1=Shape(sides='circle', shade='medium', texture='plain'), shape2=Shape(sides='circle', shade='medium', texture='striped'), shape3=Shape(sides='triangle', shade='high', texture='plain'))",9.154644197905698
"State(shape1=Shape(sides='circle', shade='medium', texture='plain'), shape2=Shape(sides='circle', shade='medium', texture='striped'), shape3=Shape(sides='square', shade='high', texture='plain'))",9.155003790907546
"State(shape1=Shape(sides='circle', shade='medium', texture='plain'), shape2=Shape(sides='circle', shade='high', texture='plain'), shape3=Shape(sides='triangle', shade='medium', texture='striped'))",9.155132264554599
"State(shape1=Shape(sides='circle', shade='medium', texture='plain'), shape2=Shape(sides='circle', shade='low', texture='plain'), shape3=Shape(sides='triangle', shade='medium', texture='striped'))",9.155272766640785
"State(shape1=Shape(sides='circle', shade='medium', texture='plain'), shape2=Shape(sides='circle', shade='high', texture='striped'), shape3=Shape(sides='triangle', shade='medium', texture='plain'))",9.155273426197416
"State(shape1=Shape(sides='triangle', shade='medium', texture='plain'), shape2=Shape(sides='circle', shade='high', texture='striped'), shape3=Shape(sides='circle', shade='medium', texture='plain'))",9.155292823157287
"State(shape1=Shape(sides='triangle', shade='high', texture='plain'), shape2=Shape(sides='circle', shade='low', texture='striped'), shape3=Shape(sides='circle', shade='high', texture='plain'))",9.15539819401418
"State(shape1=Shape(sides='triangle', shade='medium', texture='plain'), shape2=Shape(sides='circle', shade='low', texture='striped'), shape3=Shape(sides='circle', shade='medium', texture='plain'))",9.155466174438912
"State(shape1=Shape(sides='circle', shade='medium', texture='plain'), shape2=Shape(sides='circle', shade='low', texture='striped'), shape3=Shape(sides='triangle', shade='medium', texture='plain'))",9.155558597133938
"State(shape1=Shape(sides='square', shade='medium', texture='plain'), shape2=Shape(sides='circle', shade='high', texture='striped'), shape3=Shape(sides='circle', shade='medium', texture='plain'))",9.155647129184993
"State(shape1=Shape(sides='square', shade='high', texture='plain'), shape2=Shape(sides='triangle', shade='low', texture='striped'), shape3=Shape(sides='triangle', shade='low', texture='plain'))",9.155677436792388
"State(shape1=Shape(sides='triangle', shade='medium', texture='plain'), shape2=Shape(sides='square', shade='high', texture='striped'), shape3=Shape(sides='square', shade='medium', texture='plain'))",9.155886573724876
"State(shape1=Shape(sides='circle', shade='medium', texture='plain'), shape2=Shape(sides='circle', shade='medium', texture='striped'), shape3=Shape(sides='triangle', shade='low', texture='plain'))",9.155978179877506
"State(shape1=Shape(sides='square', shade='high', texture='plain'), shape2=Shape(sides='square', shade='low', texture='striped'), shape3=Shape(sides='triangle', shade='high', texture='plain'))",9.156008015469803
"State(shape1=Shape(sides='square', shade='high', texture='plain'), shape2=Shape(sides='circle', shade='low', texture='striped'), shape3=Shape(sides='circle', shade='high', texture='plain'))",9.156038233488733
"State(shape1=Shape(sides='triangle', shade='medium', texture='plain'), shape2=Shape(sides='square', shade='low', texture='striped'), shape3=Shape(sides='square', shade='medium', texture='plain'))",9.156053538060176
"State(shape1=Shape(sides='square', shade='medium', texture='plain'), shape2=Shape(sides='circle', shade='low', texture='striped'), shape3=Shape(sides='circle', shade='medium', texture='plain'))",9.156107182516259
"State(shape1=Shape(sides='circle', shade='high', texture='striped'), shape2=Shape(sides='triangle', shade='low', texture='plain'), shape3=Shape(sides='circle', shade='high', texture='plain'))",9.156190385982127
"State(shape1=Shape(sides='square', shade='low', texture='striped'), shape2=Shape(sides='square', shade='high', texture='striped'), shape3=Shape(sides='triangle', shade='high', texture='plain'))",9.156412578450205
"State(shape1=Shape(sides='square', shade='low', texture='plain'), shape2=Shape(sides='square', shade='high', texture='plain'), shape3=Shape(sides='triangle', shade='high', texture='striped'))",9.156435684678275
"State(shape1=Shape(sides='square', shade='medium', texture='plain'), shape2=Shape(sides='square', shade='high', texture='striped'), shape3=Shape(sides='circle', shade='medium', texture='plain'))",9.156530482836496
"State(shape1=Shape(sides='circle', shade='medium', texture='striped'), shape2=Shape(sides='circle', shade='high', texture='striped'), shape3=Shape(sides='triangle', shade='medium', texture='plain'))",9.15653817528281
"State(shape1=Shape(sides='square', shade='high', texture='plain'), shape2=Shape(sides='square', shade='low', texture='striped'), shape3=Shape(sides='circle', shade='high', texture='plain'))",9.156544845202866
"State(shape1=Shape(sides='square', shade='low', texture='striped'), shape2=Shape(sides='triangle', shade='high', texture='plain'), shape3=Shape(sides='square', shade='high', texture='plain'))",9.15657396866193
"State(shape1=Shape(sides='circle', shade='medium', texture='plain'), shape2=Shape(sides='circle', shade='high', texture='striped'), shape3=Shape(sides='square', shade='medium', texture='plain'))",9.156575903151102
"State(shape1=Shape(sides='circle', shade='low', texture='plain'), shape2=Shape(sides='circle', shade='high', texture='striped'), shape3=Shape(sides='triangle', shade='low', texture='plain'))",9.156600256679644
"State(shape1=Shape(sides='square', shade='low', texture='striped'), shape2=Shape(sides='square', shade='high', texture='plain'), shape3=Shape(sides='triangle', shade='high', texture='plain'))",9.15660567681728
"State(shape1=Shape(sides='triangle', shade='medium', texture='striped'), shape2=Shape(sides='circle', shade='low', texture='plain'), shape3=Shape(sides='circle', shade='medium', texture='plain'))",9.15660920261754
"State(shape1=Shape(sides='circle', shade='medium', texture='plain'), shape2=Shape(sides='circle', shade='medium', texture='striped'), shape3=Shape(sides='square', shade='low', texture='plain'))",9.156622372966652
"State(shape1=Shape(sides='triangle', shade='high', texture='plain'), shape2=Shape(sides='square', shade='low', texture='striped'), shape3=Shape(sides='square', shade='high', texture='plain'))",9.156635360191542
"State(shape1=Shape(sides='triangle', shade='high', texture='striped'), shape2=Shape(sides='circle', shade='low', texture='plain'), shape3=Shape(sides='circle', shade='high', texture='plain'))",9.15664420830993
"State(shape1=Shape(sides='square', shade='high', texture='striped'), shape2=Shape(sides='triangle', shade='low', texture='plain'), shape3=Shape(sides='square', shade='high', texture='plain'))",9.15664663817873
"State(shape1=Shape(sides='square', shade='medium', texture='plain'), shape2=Shape(sides='square', shade='high', texture='striped'), shape3=Shape(sides='triangle', shade='medium', texture='plain'))",9.156677707400673
"State(shape1=Shape(sides='triangle', shade='medium', texture='striped'), shape2=Shape(sides='circle', shade='high', texture='plain'), shape3=Shape(sides='circle', shade='medium', texture='plain'))",9.156689143040355
"State(shape1=Shape(sides='square', shade='high', texture='plain'), shape2=Shape(sides='circle', shade='low', texture='striped'), shape3=Shape(sides='circle', shade='low', texture='plain'))",9.156735360570009
"State(shape1=Shape(sides='triangle', shade='high', texture='plain'), shape2=Shape(sides='circle', shade='low', texture='striped'), shape3=Shape(sides='circle', shade='low', texture='plain'))",9.15674361907007
"State(shape1=Shape(sides='circle', shade='low', texture='plain'), shape2=Shape(sides='circle', shade='medium', texture='striped'), shape3=Shape(sides='triangle', shade='low', texture='plain'))",9.156748634464654
"State(shape1=Shape(sides='square', shade='low', texture='plain'), shape2=Shape(sides='triangle', shade='high', texture='striped'), shape3=Shape(sides='square', shade='high', texture='plain'))",9.156802873908905
"State(shape1=Shape(sides='triangle', shade='medium', texture='striped'), shape2=Shape(sides='square', shade='low', texture='plain'), shape3=Shape(sides='square', shade='medium', texture='plain'))",9.156811851409271
"State(shape1=Shape(sides='square', shade='medium', texture='plain'), shape2=Shape(sides='square', shade='low', texture='striped'), shape3=Shape(sides='triangle', shade='medium', texture='plain'))",9.156814943619883
"State(shape1=Shape(sides='circle', shade='medium', texture='plain'), shape2=Shape(sides='circle', shade='low', texture='striped'), shape3=Shape(sides='square', shade='medium', texture='plain'))",9.156884913201953
"State(shape1=Shape(sides='square', shade='medium', texture='striped'), shape2=Shape(sides='circle', shade='high', texture='plain'), shape3=Shape(sides='circle', shade='medium', texture='plain'))",9.156887042605275
"State(shape1=Shape(sides='circle', shade='medium', texture='plain'), shape2=Shape(sides='circle', shade='high', texture='plain'), shape3=Shape(sides='square', shade='medium', texture='striped'))",9.156888068918317
"State(shape1=Shape(sides='triangle', shade='medium', texture='striped'), shape2=Shape(sides='square', shade='high', texture='plain'), shape3=Shape(sides='square', shade='medium', texture='plain'))",9.156897082152078
"State(shape1=Shape(sides='circle', shade='low', texture='plain'), shape2=Shape(sides='circle', shade='medium', texture='striped'), shape3=Shape(sides='square', shade='low', texture='plain'))",9.156969399371922
"State(shape1=Shape(sides='square', shade='medium', texture='striped'), shape2=Shape(sides='square', shade='high', texture='plain'), shape3=Shape(sides='circle', shade='medium', texture='striped'))",9.156970790410446
"State(shape1=Shape(sides='square', shade='medium', texture='plain'), shape2=Shape(sides='triangle', shade='low', texture='striped'), shape3=Shape(sides='triangle', shade='low', texture='plain'))",9.1569918766938
"State(shape1=Shape(sides='square', shade='medium', texture='plain'), shape2=Shape(sides='square', shade='low', texture='striped'), shape3=Shape(sides='circle', shade='medium', texture='plain'))",9.157002042817663
"State(shape1=Shape(sides='triangle', shade='low', texture='plain'), shape2=Shape(sides='circle', shade='high', texture='striped'), shape3=Shape(sides='circle', shade='high', texture='plain'))",9.1570271147831
"State(shape1=Shape(sides='triangle', shade='high', texture='plain'), shape2=Shape(sides='circle', shade='high', texture='plain'), shape3=Shape(sides='circle', shade='low', texture='striped'))",9.157049710052489
"State(shape1=Shape(sides='circle', shade='medium', texture='plain'), shape2=Shape(sides='circle', shade='low', texture='plain'), shape3=Shape(sides='square', shade='medium', texture='striped'))",9.157052009718862
"State(shape1=Shape(sides='triangle', shade='low', texture='plain'), shape2=Shape(sides='square', shade='high', texture='striped'), shape3=Shape(sides='square', shade='high', texture='plain'))",9.157076078208513
"State(shape1=Shape(sides='circle', shade='low', texture='plain'), shape2=Shape(sides='circle', shade='high', texture='striped'), shape3=Shape(sides='square', shade='low', texture='plain'))",9.15708495448645
"State(shape1=Shape(sides='square', shade='medium', texture='striped'), shape2=Shape(sides='circle', shade='low', texture='plain'), shape3=Shape(sides='circle', shade='medium', texture='plain'))",9.157094344028987
"State(shape1=Shape(sides='circle', shade='high', texture='plain'), shape2=Shape(sides='circle', shade='low', texture='striped'), shape3=Shape(sides='triangle', shade='high', texture='plain'))",9.157101316297762
"State(shape1=Shape(sides='circle', shade='high', texture='plain'), shape2=Shape(sides='triangle', shade='low', texture='striped'), shape3=Shape(sides='triangle', shade='low', texture='plain'))",9.157127703642622
"State(shape1=Shape(sides='square', shade='high', texture='striped'), shape2=Shape(sides='circle', shade='low', texture='plain'), shape3=Shape(sides='circle', shade='high', texture='plain'))",9.157130228620733
"State(shape1=Shape(sides='square', shade='medium', texture='plain'), shape2=Shape(sides='square', shade='low', texture='plain'), shape3=Shape(sides='triangle', shade='medium', texture='striped'))",9.157130809208175
"State(shape1=Shape(sides='square', shade='medium', texture='plain'), shape2=Shape(sides='square', shade='high', texture='plain'), shape3=Shape(sides='triangle', shade='medium', texture='striped'))",9.15713556926176
"State(shape1=Shape(sides='square', shade='low', texture='striped'), shape2=Shape(sides='circle', shade='high', texture='plain'), shape3=Shape(sides='square', shade='high', texture='striped'))",9.157138571099201
"State(shape1=Shape(sides='square', shade='low', texture='striped'), shape2=Shape(sides='square', shade='high', texture='striped'), shape3=Shape(sides='circle', shade='high', texture='plain'))",9.157180568870817
"State(shape1=Shape(sides='square', shade='medium', texture='plain'), shape2=Shape(sides='square', shade='high', texture='plain'), shape3=Shape(sides='circle', shade='medium', texture='striped'))",9.157201371110178
"State(shape1=Shape(sides='square', shade='high', texture='striped'), shape2=Shape(sides='square', shade='low', texture='plain'), shape3=Shape(sides='circle', shade='high', texture='striped'))",9.157220106606335
"State(shape1=Shape(sides='square', shade='low', texture='plain'), shape2=Shape(sides='square', shade='high', texture='striped'), shape3=Shape(sides='circle', shade='low', texture='plain'))",9.15725734959487
"State(shape1=Shape(sides='square', shade='low', texture='plain'), shape2=Shape(sides='square', shade='medium', texture='striped'), shape3=Shape(sides='circle', shade='low', texture='plain'))",9.15726823492026
"State(shape1=Shape(sides='square', shade='low', texture='plain'), shape2=Shape(sides='circle', shade='high', texture='striped'), shape3=Shape(sides='circle', shade='high', texture='plain'))",9.15729273856415
"State(shape1=Shape(sides='square', shade='low', texture='plain'), shape2=Shape(sides='square', shade='medium', texture='striped'), shape3=Shape(sides='triangle', shade='low', texture='plain'))",9.15732853490711
"State(shape1=Shape(sides='square', shade='high', texture='striped'), shape2=Shape(sides='square', shade='high', texture='plain'), shape3=Shape(sides='triangle', shade='medium', texture='plain'))",9.157331084272238
"State(shape1=Shape(sides='circle', shade='low', texture='plain'), shape2=Shape(sides='circle', shade='high', texture='plain'), shape3=Shape(sides='triangle', shade='high', texture='striped'))",9.157340885655751
"State(shape1=Shape(sides='square', shade='medium', texture='striped'), shape2=Shape(sides='square', shade='high', texture='striped'), shape3=Shape(sides='circle', shade='medium', texture='plain'))",9.157345232809236
"State(shape1=Shape(sides='circle', shade='medium', texture='plain'), shape2=Shape(sides='square', shade='medium', texture='striped'), shape3=Shape(sides='circle', shade='high', texture='plain'))",9.157346450533304
"State(shape1=Shape(sides='square', shade='high', texture='plain'), shape2=Shape(sides='square', shade='medium', texture='striped'), shape3=Shape(sides='triangle', shade='high', texture='plain'))",9.157364698022496
"State(shape1=Shape(sides='triangle', shade='medium', texture='striped'), shape2=Shape(sides='square', shade='high', texture='plain'), shape3=Shape(sides='square', shade='medium', texture='striped'))",9.157377356958227
"State(shape1=Shape(sides='circle', shade='medium', texture='striped'), shape2=Shape(sides='circle', shade='low', texture='striped'), shape3=Shape(sides='triangle', shade='medium', texture='plain'))",9.157382103763032
"State(shape1=Shape(sides='circle', shade='low', texture='plain'), shape2=Shape(sides='circle', shade='medium', texture='plain'), shape3=Shape(sides='triangle', shade='medium', texture='striped'))",9.157385611144676
"State(shape1=Shape(sides='circle', shade='high', texture='plain'), shape2=Shape(sides='triangle', shade='low', texture='striped'), shape3=Shape(sides='circle', shade='low', texture='plain'))",9.157386318477698
"State(shape1=Shape(sides='square', shade='high', texture='plain'), shape2=Shape(sides='square', shade='high', texture='striped'), shape3=Shape(sides='circle', shade='medium', texture='plain'))",9.157386775566303
"State(shape1=Shape(sides='circle', shade='high', texture='striped'), shape2=Shape(sides='square', shade='low', texture='plain'), shape3=Shape(sides='circle', shade='high', texture='plain'))",9.15739003436322
"State(shape1=Shape(sides='triangle', shade='high', texture='plain'), shape2=Shape(sides='circle', shade='high', texture='plain'), shape3=Shape(sides='circle', shade='medium', texture='striped'))",9.157423010438249
"State(shape1=Shape(sides='circle', shade='low', texture='plain'), shape2=Shape(sides='circle', shade='high', texture='plain'), shape3=Shape(sides='triangle', shade='low', texture='striped'))",9.157434691120843
"State(shape1=Shape(sides='triangle', shade='high', texture='striped'), shape2=Shape(sides='square', shade='low', texture='plain'), shape3=Shape(sides='square', shade='high', texture='plain'))",9.157494811331237
"State(shape1=Shape(sides='square', shade='low', texture='plain'), shape2=Shape(sides='square', shade='low', texture='striped'), shape3=Shape(sides='circle', shade='high', texture='plain'))",9.157508082414688
"State(shape1=Shape(sides='square', shade='low', texture='plain'), shape2=Shape(sides='square', shade='high', texture='striped'), shape3=Shape(sides='triangle', shade='low', texture='plain'))",9.157513561718662
"State(shape1=Shape(sides='square', shade='medium', texture='plain'), shape2=Shape(sides='square', shade='low', texture='plain'), shape3=Shape(sides='circle', shade='medium', texture='striped'))",9.15753024487702
"State(shape1=Shape(sides='circle', shade='low', texture='plain'), shape2=Shape(sides='circle', shade='medium', texture='plain'), shape3=Shape(sides='triangle', shade='low', texture='striped'))",9.157576719959769
"State(shape1=Shape(sides='circle', shade='medium', texture='striped'), shape2=Shape(sides='circle', shade='high', texture='plain'), shape3=Shape(sides='triangle', shade='medium', texture='striped'))",9.157578445610648
"State(shape1=Shape(sides='circle', shade='low', texture='striped'), shape2=Shape(sides='triangle', shade='high', texture='plain'), shape3=Shape(sides='circle', shade='high', texture='plain'))",9.157584539467399
"State(shape1=Shape(sides='circle', shade='high', texture='plain'), shape2=Shape(sides='square', shade='low', texture='striped'), shape3=Shape(sides='circle', shade='low', texture='plain'))",9.157588141584904
"State(shape1=Shape(sides='circle', shade='low', texture='striped'), shape2=Shape(sides='circle', shade='medium', texture='striped'), shape3=Shape(sides='triangle', shade='medium', texture='plain'))",9.157590836528504
"State(shape1=Shape(sides='square', shade='high', texture='striped'), shape2=Shape(sides='square', shade='low', texture='plain'), shape3=Shape(sides='triangle', shade='high', texture='striped'))",9.157591281880647
"State(shape1=Shape(sides='square', shade='low', texture='plain'), shape2=Shape(sides='circle', shade='high', texture='striped'), shape3=Shape(sides='circle', shade='low', texture='plain'))",9.157612083932436
"State(shape1=Shape(sides='circle', shade='low', texture='plain'), shape2=Shape(sides='triangle', shade='high', texture='striped'), shape3=Shape(sides='circle', shade='high', texture='plain'))",9.157618339322234
"State(shape1=Shape(sides='square', shade='low', texture='striped'), shape2=Shape(sides='triangle', shade='high', texture='plain'), shape3=Shape(sides='square', shade='high', texture='striped'))",9.15763491789221
"State(shape1=Shape(sides='triangle', shade='low', texture='striped'), shape2=Shape(sides='square', shade='high', texture='plain'), shape3=Shape(sides='square', shade='high', texture='striped'))",9.157675075876352
"State(shape1=Shape(sides='circle', shade='low', texture='striped'), shape2=Shape(sides='circle', shade='high', texture='striped'), shape3=Shape(sides='triangle', shade='high', texture='plain'))",9.157694572253549
"State(shape1=Shape(sides='circle', shade='medium', texture='plain'), shape2=Shape(sides='triangle', shade='low', texture='striped'), shape3=Shape(sides='circle', shade='low', texture='plain'))",9.157700491190441
"State(shape1=Shape(sides='square', shade='high', texture='plain'), shape2=Shape(sides='circle', shade='high', texture='plain'), shape3=Shape(sides='circle', shade='low', texture='striped'))",9.157712062360755
